Genera,Abundance
Aggregatibacter,7.80E-05
Aggregatibacter,7.48E-05
Aggregatibacter,5.12E-05
Aggregatibacter,2.44E-05
Aggregatibacter,1.73E-05
Aggregatibacter,3.81E-05
Aggregatibacter,0.000195606
Aggregatibacter,4.72E-05
Aggregatibacter,5.26E-05
Aggregatibacter,8.44E-05
Aggregatibacter,0.000108445
Alloscardovia,0
Alloscardovia,0.00013365
Alloscardovia,0
Alloscardovia,2.03E-06
Alloscardovia,5.05E-06
Alloscardovia,5.69E-06
Alloscardovia,0
Alloscardovia,1.80E-06
Alloscardovia,6.40E-06
Alloscardovia,1.74E-06
Alloscardovia,7.58E-06
Alloscardovia,3.81E-06
Alloscardovia,1.07E-05
Alloscardovia,2.21E-06
Alloscardovia,5.46E-06
Alloscardovia,2.48E-06
Alloscardovia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,1.69E-07
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Adlercreutzia,0
Oscillibacter,1.11E-05
Oscillibacter,9.49E-06
Oscillibacter,1.46E-05
Oscillibacter,5.23E-05
Oscillibacter,2.02E-05
Oscillibacter,1.14E-05
Oscillibacter,6.50E-06
Oscillibacter,1.44E-05
Oscillibacter,6.40E-06
Oscillibacter,8.71E-06
Oscillibacter,4.65E-05
Oscillibacter,5.09E-06
Oscillibacter,4.58E-05
Oscillibacter,1.18E-05
Oscillibacter,5.92E-05
Oscillibacter,1.49E-05
Oscillibacter,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,1.46E-05
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Cloacibacillus,0
Sharpea,0
Sharpea,4.38E-06
Sharpea,0
Sharpea,1.35E-06
Sharpea,0
Sharpea,0
Sharpea,0
Sharpea,9.02E-07
Sharpea,0
Sharpea,1.74E-06
Sharpea,6.43E-08
Sharpea,2.54E-06
Sharpea,0
Sharpea,1.48E-06
Sharpea,9.11E-07
Sharpea,0
Sharpea,0
Parvimonas,2.21E-05
Parvimonas,6.79E-05
Parvimonas,0.000116472
Parvimonas,0.005292441
Parvimonas,5.56E-05
Parvimonas,0.000494655
Parvimonas,5.20E-05
Parvimonas,0.000274137
Parvimonas,3.20E-05
Parvimonas,0.000500082
Parvimonas,0.000730996
Parvimonas,6.36E-05
Parvimonas,0.000126838
Parvimonas,0.002185601
Parvimonas,4.19E-05
Parvimonas,2.11E-05
Parvimonas,0.00084045
Blautia,0.000331994
Blautia,0.000102976
Blautia,0.000844422
Blautia,2.33E-05
Blautia,0.000118712
Blautia,0.00032977
Blautia,0.000324874
Blautia,6.49E-05
Blautia,0.000365059
Blautia,5.40E-05
Blautia,2.35E-05
Blautia,0.000116992
Blautia,0.000160458
Blautia,0.000104006
Blautia,0.000141003
Blautia,7.20E-05
Blautia,0.000494781
Butyricimonas,1.11E-05
Butyricimonas,5.84E-06
Butyricimonas,5.82E-05
Butyricimonas,3.55E-06
Butyricimonas,5.05E-06
Butyricimonas,5.69E-06
Butyricimonas,6.50E-06
Butyricimonas,6.31E-06
Butyricimonas,6.40E-06
Butyricimonas,5.81E-07
Butyricimonas,1.61E-06
Butyricimonas,3.81E-06
Butyricimonas,1.38E-05
Butyricimonas,2.21E-06
Butyricimonas,4.55E-06
Butyricimonas,2.48E-06
Butyricimonas,1.36E-05
Paraprevotella,0
Paraprevotella,8.76E-06
Paraprevotella,0
Paraprevotella,7.51E-06
Paraprevotella,5.05E-06
Paraprevotella,5.69E-06
Paraprevotella,1.30E-05
Paraprevotella,7.21E-06
Paraprevotella,3.84E-05
Paraprevotella,5.81E-06
Paraprevotella,1.20E-05
Paraprevotella,7.63E-06
Paraprevotella,3.51E-05
Paraprevotella,5.16E-06
Paraprevotella,1.20E-05
Paraprevotella,9.93E-06
Paraprevotella,2.03E-05
Butyricicoccus,0
Butyricicoccus,7.30E-07
Butyricicoccus,0
Butyricicoccus,8.44E-08
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Butyricicoccus,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,8.44E-07
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,6.43E-08
Robinsoniella,0
Robinsoniella,0
Robinsoniella,0
Robinsoniella,5.20E-07
Robinsoniella,0
Robinsoniella,0
Pyramidobacter,6.64E-05
Pyramidobacter,2.19E-06
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,5.81E-07
Pyramidobacter,1.93E-07
Pyramidobacter,0
Pyramidobacter,0
Pyramidobacter,1.11E-05
Pyramidobacter,1.30E-07
Pyramidobacter,0
Pyramidobacter,6.78E-06
Gordonibacter,0
Gordonibacter,4.38E-06
Gordonibacter,0
Gordonibacter,1.69E-07
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,1.16E-06
Gordonibacter,2.57E-07
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,0
Gordonibacter,1.24E-06
Gordonibacter,0
Necropsobacter,0.000276662
Necropsobacter,4.09E-05
Necropsobacter,0.004440497
Necropsobacter,8.91E-05
Necropsobacter,1.77E-05
Necropsobacter,2.84E-05
Necropsobacter,0.001429444
Necropsobacter,1.80E-05
Necropsobacter,0.007025791
Necropsobacter,4.88E-05
Necropsobacter,1.37E-05
Necropsobacter,3.81E-05
Necropsobacter,0.000707542
Necropsobacter,1.62E-05
Necropsobacter,0.006854798
Necropsobacter,9.93E-06
Necropsobacter,0.000460892
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,1.55E-05
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,0
Phocaeicola,1.30E-07
Phocaeicola,0
Phocaeicola,0
Christensenella,0
Christensenella,7.30E-07
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,0
Christensenella,1.30E-07
Christensenella,0
Christensenella,0
Pseudoflavonifractor,0
Pseudoflavonifractor,2.92E-06
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Pseudoflavonifractor,0
Lachnoanaerobaculum,0.000420526
Lachnoanaerobaculum,0.003155012
Lachnoanaerobaculum,2.91E-05
Lachnoanaerobaculum,0.002766948
Lachnoanaerobaculum,5.05E-06
Lachnoanaerobaculum,0.000170571
Lachnoanaerobaculum,0
Lachnoanaerobaculum,5.41E-05
Lachnoanaerobaculum,0
Lachnoanaerobaculum,5.23E-06
Lachnoanaerobaculum,0.000102573
Lachnoanaerobaculum,7.63E-06
Lachnoanaerobaculum,0
Lachnoanaerobaculum,6.20E-05
Lachnoanaerobaculum,1.03E-05
Lachnoanaerobaculum,3.72E-06
Lachnoanaerobaculum,0.000257557
Stomatobaculum,2.21E-05
Stomatobaculum,0.003447143
Stomatobaculum,0
Stomatobaculum,1.77E-06
Stomatobaculum,1.01E-05
Stomatobaculum,0.000386627
Stomatobaculum,0
Stomatobaculum,1.17E-05
Stomatobaculum,0
Stomatobaculum,0.000180634
Stomatobaculum,1.93E-06
Stomatobaculum,4.58E-05
Stomatobaculum,6.11E-06
Stomatobaculum,0.000154165
Stomatobaculum,2.86E-06
Stomatobaculum,0
Stomatobaculum,1.36E-05
Eggerthia,0
Eggerthia,1.17E-05
Eggerthia,0
Eggerthia,2.03E-06
Eggerthia,0
Eggerthia,0
Eggerthia,0
Eggerthia,9.02E-07
Eggerthia,0
Eggerthia,1.92E-05
Eggerthia,1.09E-06
Eggerthia,3.81E-06
Eggerthia,0
Eggerthia,2.95E-06
Eggerthia,5.20E-07
Eggerthia,0
Eggerthia,2.71E-05
Alloprevotella,1.11E-05
Alloprevotella,0.000460106
Alloprevotella,0.000131031
Alloprevotella,0.000149432
Alloprevotella,4.55E-05
Alloprevotella,1.14E-05
Alloprevotella,1.30E-05
Alloprevotella,9.92E-06
Alloprevotella,6.40E-06
Alloprevotella,5.17E-05
Alloprevotella,2.80E-05
Alloprevotella,7.38E-05
Alloprevotella,6.11E-06
Alloprevotella,1.99E-05
Alloprevotella,3.59E-05
Alloprevotella,4.96E-06
Alloprevotella,0.000616782
Lelliottia,0
Lelliottia,7.30E-07
Lelliottia,1.46E-05
Lelliottia,4.22E-07
Lelliottia,0
Lelliottia,0
Lelliottia,0
Lelliottia,0
Lelliottia,6.40E-06
Lelliottia,0
Lelliottia,3.86E-07
Lelliottia,1.27E-06
Lelliottia,1.53E-06
Lelliottia,7.38E-07
Lelliottia,2.73E-06
Lelliottia,0
Lelliottia,6.78E-06
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,8.44E-08
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Coprobacter,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,5.69E-06
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,5.81E-07
Intestinimonas,1.29E-07
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Intestinimonas,0
Stoquefichus,2.21E-05
Stoquefichus,1.90E-05
Stoquefichus,8.74E-05
Stoquefichus,3.68E-05
Stoquefichus,2.27E-05
Stoquefichus,7.39E-05
Stoquefichus,4.55E-05
Stoquefichus,3.07E-05
Stoquefichus,5.12E-05
Stoquefichus,1.63E-05
Stoquefichus,5.57E-05
Stoquefichus,2.67E-05
Stoquefichus,0.000117669
Stoquefichus,2.43E-05
Stoquefichus,5.89E-05
Stoquefichus,4.09E-05
Stoquefichus,0.000122001
Dielma,0
Dielma,1.46E-06
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Dielma,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,3.38E-07
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,2.57E-07
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,0
Kallipyga,1.36E-05
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,1.69E-07
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,1.30E-05
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,1.29E-07
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Senegalimassilia,0
Intestinibacter,0
Intestinibacter,1.46E-06
Intestinibacter,0
Intestinibacter,3.38E-07
Intestinibacter,2.53E-06
Intestinibacter,0
Intestinibacter,0
Intestinibacter,0
Intestinibacter,0
Intestinibacter,0
Intestinibacter,3.21E-07
Intestinibacter,0
Intestinibacter,0
Intestinibacter,7.38E-07
Intestinibacter,2.60E-07
Intestinibacter,0
Intestinibacter,0
Erysipelatoclostridium,0
Erysipelatoclostridium,1.46E-06
Erysipelatoclostridium,0
Erysipelatoclostridium,5.07E-07
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,6.43E-08
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Erysipelatoclostridium,1.48E-06
Erysipelatoclostridium,3.90E-07
Erysipelatoclostridium,0
Erysipelatoclostridium,0
Lachnoclostridium,0.029934818
Lachnoclostridium,2.12E-05
Lachnoclostridium,0.004833591
Lachnoclostridium,5.99E-06
Lachnoclostridium,2.53E-06
Lachnoclostridium,0
Lachnoclostridium,0.00285239
Lachnoclostridium,2.71E-06
Lachnoclostridium,0.005040381
Lachnoclostridium,8.13E-06
Lachnoclostridium,1.36E-05
Lachnoclostridium,3.81E-06
Lachnoclostridium,6.11E-06
Lachnoclostridium,2.95E-06
Lachnoclostridium,3.51E-06
Lachnoclostridium,3.72E-06
Lachnoclostridium,0.009102616
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,3.38E-07
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,0
Tyzzerella,1.30E-07
Tyzzerella,0
Tyzzerella,0
Holdemanella,0
Holdemanella,7.30E-07
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,0
Holdemanella,1.30E-07
Holdemanella,0
Holdemanella,0
Faecalicoccus,0
Faecalicoccus,2.19E-06
Faecalicoccus,0
Faecalicoccus,4.22E-07
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Faecalicoccus,0
Sanguibacteroides,0.007126811
Sanguibacteroides,0.002867993
Sanguibacteroides,0.013379728
Sanguibacteroides,0.004129232
Sanguibacteroides,0.004394861
Sanguibacteroides,0.006203093
Sanguibacteroides,0.004905592
Sanguibacteroides,0.002518635
Sanguibacteroides,0.009478734
Sanguibacteroides,0.002072351
Sanguibacteroides,0.004701599
Sanguibacteroides,0.004993769
Sanguibacteroides,0.00652528
Sanguibacteroides,0.001714255
Sanguibacteroides,0.005498875
Sanguibacteroides,0.003774386
Sanguibacteroides,0.010830961
Mageeibacillus,0
Mageeibacillus,4.38E-06
Mageeibacillus,0
Mageeibacillus,1.27E-06
Mageeibacillus,5.05E-06
Mageeibacillus,5.69E-06
Mageeibacillus,0
Mageeibacillus,6.31E-06
Mageeibacillus,6.40E-06
Mageeibacillus,5.81E-06
Mageeibacillus,2.25E-06
Mageeibacillus,6.36E-06
Mageeibacillus,2.45E-05
Mageeibacillus,5.90E-06
Mageeibacillus,4.29E-06
Mageeibacillus,9.93E-06
Mageeibacillus,0
Hungatella,1.11E-05
Hungatella,4.38E-06
Hungatella,0
Hungatella,5.23E-06
Hungatella,5.05E-06
Hungatella,5.69E-06
Hungatella,6.50E-06
Hungatella,3.61E-06
Hungatella,0
Hungatella,4.65E-06
Hungatella,5.14E-06
Hungatella,1.53E-05
Hungatella,1.38E-05
Hungatella,7.38E-06
Hungatella,3.64E-06
Hungatella,2.48E-06
Hungatella,0
Levyella,0
Levyella,2.19E-06
Levyella,0
Levyella,1.27E-06
Levyella,0
Levyella,0
Levyella,0
Levyella,0
Levyella,0
Levyella,5.81E-07
Levyella,3.21E-07
Levyella,0
Levyella,0
Levyella,7.38E-07
Levyella,1.69E-06
Levyella,0
Levyella,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,6.40E-06
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,0
Faecalibaculum,6.78E-06
Sellimonas,0
Sellimonas,7.30E-07
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Sellimonas,0
Lawsonella,0
Lawsonella,2.19E-06
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,6.50E-06
Lawsonella,0
Lawsonella,2.56E-05
Lawsonella,2.32E-06
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,0
Lawsonella,0.000799783
Clostridioides,0.000475858
Clostridioides,2.12E-05
Clostridioides,0.000669714
Clostridioides,4.58E-05
Clostridioides,0
Clostridioides,0
Clostridioides,0.000331371
Clostridioides,1.26E-05
Clostridioides,0.000345846
Clostridioides,1.05E-05
Clostridioides,0.000660685
Clostridioides,1.02E-05
Clostridioides,4.89E-05
Clostridioides,1.11E-05
Clostridioides,0.000648954
Clostridioides,8.69E-06
Clostridioides,0.000630338
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Ruthenibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Mycolicibacterium,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Gabonibacter,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Pseudopropionibacterium,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Peptoanaerobacter,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Gabonia,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Bariatricus,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Neglecta,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Emergencia,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Culturomica,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Mediterranea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Phocea,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Prevotellamassilia,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Traorella,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Tidjanibacter,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Bittarella,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Neofamilia,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Angelakisella,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Libanicoccus,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Merdibacter,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Massilioclostridium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Criibacterium,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Fournierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Lagierella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Urmitella,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Colibacter,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Alterileibacterium,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Negativibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
Duodenibacillus,0
