"Genera","Abundance"
"Polynucleobacter",0
"Polynucleobacter",0
"Polynucleobacter",0
"Polynucleobacter",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Filifactor",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Abiotrophia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Lautropia",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Mitsuokella",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Chryseobacterium",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Empedobacter",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Bergeyella",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Holdemania",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Mannheimia",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Actinobaculum",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Delftia",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Centipeda",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Leclercia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Slackia",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Eggerthella",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Cryptobacterium",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Pedobacter",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Mogibacterium",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Coprobacillus",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Collinsella",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Ensifer",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Pseudoramibacter",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0.032085192
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0
"Granulicatella",0.010174259
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Bulleidia",0
"Solobacterium",0
"Solobacterium",0.02222446
"Solobacterium",0
"Solobacterium",0.037603403
"Solobacterium",0
"Solobacterium",0.010233726
"Solobacterium",0.028631769
"Solobacterium",0.013348209
"Solobacterium",0
"Solobacterium",0
"Solobacterium",0.071428571
"Solobacterium",0
"Solobacterium",0
"Solobacterium",0
"Solobacterium",0.013052439
"Solobacterium",0
"Solobacterium",0.010183602
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0.023809524
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Olsenella",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Catenibacterium",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0.037681096
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0.036929642
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Anaeroglobus",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Raoultella",0
"Peptoniphilus",0
"Peptoniphilus",0.012987133
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Peptoniphilus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Anaerococcus",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Sneathia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0.017671042
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0.014368586
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Shuttleworthia",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Varibaculum",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Dorea",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Allofustis",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0.013663004
"Tannerella",0.099985261
"Tannerella",0
"Tannerella",0
"Tannerella",0.036447576
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Tannerella",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Scardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Parascardovia",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Tepidiphilus",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Anaerostipes",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Morococcus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Histophilus",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Faecalibacterium",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Ottowia",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Alistipes",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Akkermansia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Hespellia",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Anaerotruncus",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Marvinbryantia",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Anaerofustis",0
"Oribacterium",0
"Oribacterium",0.029083861
"Oribacterium",0.020428943
"Oribacterium",0.020044789
"Oribacterium",0.031503477
"Oribacterium",0
"Oribacterium",0
"Oribacterium",0.012647209
"Oribacterium",0.029413559
"Oribacterium",0
"Oribacterium",0
"Oribacterium",0
"Oribacterium",0.054955712
"Oribacterium",0.018867925
"Oribacterium",0
"Oribacterium",0
"Oribacterium",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Catabacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Odoribacter",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Subdoligranulum",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Petrimonas",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Parabacteroides",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Gulbenkiania",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Barnesiella",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0
"Aggregatibacter",0.088390199
"Aggregatibacter",0
"Aggregatibacter",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Alloscardovia",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Lactonifactor",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Adlercreutzia",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Oscillibacter",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Cloacibacillus",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Sharpea",0
"Parvimonas",0
"Parvimonas",0.033473878
"Parvimonas",0
"Parvimonas",0.028591017
"Parvimonas",0
"Parvimonas",0
"Parvimonas",0.022716454
"Parvimonas",0
"Parvimonas",0.082846603
"Parvimonas",0.012149192
"Parvimonas",0.023809524
"Parvimonas",0
"Parvimonas",0.011024174
"Parvimonas",0.011916584
"Parvimonas",0.01465537
"Parvimonas",0
"Parvimonas",0.039828159
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Blautia",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Butyricimonas",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Paraprevotella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Parasutterella",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Butyricicoccus",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Robinsoniella",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Pyramidobacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Gordonibacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Anaerosporobacter",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Mycobacteroides",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Necropsobacter",0
"Phocaeicola",0
